index,message
9715,"well we did not really &quot;lose""the 1 line"
32495,niceee
43831,wtf
4211,Im Spotted at C3!
49337,fv
23900,GO
13257,I've been spotted in G6!
3803,i lost like 1300 hp
32551,APCR
17447,nice
36497,WHY
53755,gj buddy
32449,gun wft
23457,Im Spotted at C2!
45822,move your fat ass reb baron
1893,...
28178,fuck ur braind
49330,cap before shptk die
37840,careful wz
6766,"idiot 4190, you cant spot from there"
29255,bc come here
24548,7min
49341,well now
52707,6.1k
45370,gg
24577,you can do itman gpogogo
54115,Im Spotted at E4!
9552,lol
5511,lol
3455,no spot no kill
6270,gg
46326,ha ha ha ha :-P
26114,0 spot and 0 map control
40918,fun guy leo spotted
3173,Засвет в квадрате D7!!!
49965,I'm on 7.8k
20814,you cannot hit fast even though your inter clip time is very short
28596,gg
44938,Шукай останнього!
26511,да он и вначале игры ебанатил
29889,y ty
4365,moin
35561,push Obj 704
40270,lets play like a team and win this shit
31219,gg idiots
49844,an you?
38618,gg
53406,look ligfht
15437,I've been spotted in K5!
47793,gg
15483,just die
31502,Grille hit me
49565,dobra spierdalaj
49954,you got a problem with my name?
3781,i spot
54589,cavalier thx
48308,arty the hill
12949,sorry
11577,бараны
39600,go cap
20783,"lol, okay sure."
38817,only T-832 play
2739,gg
25176,lol
13711,nope he is going to run away
49875,skorpion
37314,maly zyjesz?
40046,grill is there?
13954,useless heavys hiding
40111,I‘ve been spotted in J5!
19140,Йди нах*й
48576,Spotted at F7
22213,lol lucky
16111,get the kill
30842,gg
5555,ez a sok arty miatt van
43350,wtf leo
10349,t57 reloading
23123,красава
31868,cap
21894,idiot report
28257,gj
44480,6k dmg
51368,"use &quot;you're""tank"
29707,vk afk
16359,char
30608,wooow
13591,rep ape t 26 bot
53983,Every team needs a big Ho!
51389,and another glorious team
31912,ty
26698,gg
10532,УКРІНА
12762,cruasder capd
20624,FUCKING 1.4K WN8 IDIOT
10570,axaxaxaax
47329,well.. at least the team knows where he is :)
51667,yess!!
50838,fv can u shoot him
26833,удес меня ччуть не вірвало с такой карусюлтью)
51279,xd
20719,lol
39896,what is this badge RNG for?
2159,no he will be on him if he caps
5968,save
15326,lol
2423,cap strv ?
41307,I‘ve been spotted in F4!
6516,spg
7449,gg
7208,ffs
37855,fv go
5875,retarded t10 confirmed
27925,report t50 2
7503,dno amo
54650,"sorry, no play IX tier"
42088,5head
50574,ammo rack
49324,fucjing cocksucker shooting gold at tier 8s
17492,gg
21648,"i go for elc, beware"
5667,U CAN WIN THIS
12511,you're not even in view range
31058,oni
29956,stupid sheep‘s
2674,we shall see in post game stats
38611,heeelp
45677,tds comme help
22743,if we have him then we can play
47057,gg e&lt;z
21265,double minotauro is hard :D
51160,"i am now crying, you wil be happy"
30820,it should be fun :P
22585,Going to drink some water
8462,you have full hp
23529,go self ideot
22797,gg wp
49516,no
5171,gsor 1010 how ?
47675,it works
7787,thx
20278,:-)
52089,bc one shot
25348,лови неспортивку еблан
31522,бат ты такое уебище
52342,gg
42520,can i
18852,arty?
54643,wpgg
23591,xd
27231,mark SPG
19884,I've been spotted in E5!
53196,stay back
51671,lol
30030,:)
31113,офни ебло значит
44579,believe I have turbo on this thing lol
15168,257 you are real shiny ass motherfucker
25724,srry
15496,push iun bots
13395,are you stupid?
1480,so thats why i not going there
52045,whatver
34924,gg
24890,only have the 12 gold rounds left
53099,sry
17332,next to me bro
10288,he WAS
18772,EBR REPORT
16976,we are defending dude
31546,PUSH
33466,go cap
36374,#ERROR!
30695,ok
13051,Pistolis at 20 paces
1625,Im Spotted at E8!
27820,wow ht
38758,gg
13426,loxi
11671,...
13895,wz = useless camper
52506,artu no fayers
54260,yep
16205,gg
15238,lmao
37262,volverine come back
26118,ty
38431,wait
5357,thanks
5196,this rino
39811,gg team
22786,1 min bro
5185,yes go middle will win
47303,spot down 0 line
34351,insane amount of retards playing this game
7255,Im Spotted at F4!
37224,чем?
4456,get here
15303,ill go back and help
12990,МОИ РУКИ
26198,spot it
42781,Enemy SPG Dic_Tator (M44) just hit me and is now reloading for about 25.89s.
39652,yes
21474,medium has 5 rounds
41681,gg
41431,shh
41265,please don;‘t block
31244,need scout
22944,gl hf
1505,Im Spotted at E8!
1814,Im Spotted at C5!
45723,niiiiiceee
52858,i hated this tank a week ago
53990,could try
36942,wow
4556,wer?
23850,thx:)
6047,nice
43509,instead of helping your team
4461,y wanna lose?
13823,ggs
13043,lol
25053,ez
53620,omg
19241,why gold mun exist
49163,strv
21902,E25 add for medal bia man
47181,too many tards
34362,Skorpion you POS
27421,skoda
30494,TOTAL IDIOTS
38058,gj E 100
10847,bro stfu and play
32477,OH YO
19779,great push!
23031,sleep well
1018,gj elc
22720,lights super spot
12933,13s
34175,stupid idiots
10941,thnx 4 pushing with me
10719,gg
12058,lol kirillo u seem to be a bot
50658,"all potential spotters, and all snipe"
25507,I have 6 shells
37070,gg
53191,hahahha
24161,#ERROR!
47983,go to play tetrix hijos de ****
38036,"never won in this , sorry bout yer luck"
12143,too bad we cant platoon for a crucial
28062,baby players
27671,stop cry
27132,you have kill him
1192,aty
18789,I reported him already
15680,sty
13296,gj kv2
14204,lost by MM again. FU WG
47981,jios de ****
35805,gg
15353,ops
26642,behind the is
35923,ok
19301,shoot arty
51672,wow new record
21956,2 minet
23653,арта так и не понимает какие фугасы возить нужно
2287,1 more
15562,i comming today:DD
27724,critic...
32048,no help
23106,spotted
33090,T54lwt and bourasque noobs
42591,im shaking
3634,ne arty mi??
11208,gj
28772,go spot
39166,Im Spotted at F1!
15304,so !?
27699,no cap pls
28586,if you stay with me they can‘ t fucking cap
51690,gg
7641,izi
39760,gg
18672,you was saying?
50083,time to lose
34534,GG NOOB TEAM
51740,Меня засветили в A2!
16441,ахахахаха
36706,gg
15900,i know the game
48059,now i play world of tanks
1363,gj
16437,сука
26493,help my plis
2118,is -6
28796,ис он светит гору
42949,thx
31755,spot debils
40877,i can suicide but not sure if i spot anything
8592,IPA
4994,move gibbon
23262,ok
25923,"что б у тебя хуй на лбу вырос, ебло конченое"
48062,noob
26370,lol
2389,Moro
29253,gg
24530,just dumb
49856,no lights left
4970,in other face
33826,idots
25864,ти рачина
37273,Cromwell decap
19196,spotted
8420,704
7936,eloy totally useless
3412,sorry that was dump...
34100,ffs push
21927,PU LA IN MORTII MA TI M 41
20949,суак
20064,omg
12865,tortoise
5615,joke
38348,Im Spotted at F3!
53866,Im Spotted at E6!
7274,gg animals
48360,fast game
17650,bourasque is here
20125,nivr
34580,стадо
17347,Im Spotted at B9!
38115,yeah... but they can move and you‘ll have no chance at all
47013,gg
35092,#ERROR!
35953,:D
37731,nice
43477,we cant shoot thru rock dumass
48498,102 GJ
27953,gg
22626,i ******* hate this game
6463,dead
53411,???
44472,rush them
29202,gg
21376,gg
32310,kv 1 s use brain and attack him from other side... -.-
53289,Im Spotted at E5!
41854,arty there
54400,aye
43395,3 hill..
5486,last shot
21976,hit your shot
28183,ooff
37331,t30
2170,mod 1*
38296,spot me
44971,nooo
40323,yes
23115,a dindt do z
31238,thx
11357,GG STUPID GRILLE
14461,"careful, kill FV"
23243,fk
16718,lol
19542,AMX go first
27625,з тебе і так толку 0
7159,he is a idiot
19082,gl guys
27759,gg
49983,ofc gg
10159,*** idiot type 5 heavy
32811,just go for beer or smth
19933,arta focus on td pls
41015,раш
32675,move
30921,churchill?????
11480,nice
47266,Im Spotted at D6!
35413,we can win this
35284,two full Hp grille and they wont do anything
5935,from where did he shoot
19413,i cant shoot him
37433,someone go back and help udes
26064,"GG WP red badger ,,, camp more"
43445,waiting for death
21357,Im Spotted at D1!
49127,delete the game
28063,idiots
20405,Type 5 will make you get down now
3514,ну светите
51850,should be a tier 10
39286,CCAP
18601,will video admin
35189,gg
33679,thx for no help noob campers
14359,:(
34702,гг
21375,vz?
4666,:(
23702,ебланы
34923,gj
41884,leopard
31761,lanser moron go
48049,t25 hewre
44645,FALL BACK
45447,whats up guys
50974,rea i\
45368,nice shot bat
30574,so what could i do ???!!!
53123,everybody did great
41992,go arty
3322,Im Spotted at F8!
1713,gg
4068,im bad
17187,взвод кончыв на лт
28689,"Bourrasque, please spot"
14927,i will wait for next week
3328,Im Spotted at E8!
20927,levi il idesni
43571,we have no chance with rng
38397,its amzing the 3 meds just sat back
12904,703 II reported
31936,help
50334,idiot
6389,im sick of pussys in this game
30283,can you not shot him
33559,report ebr as moron
40393,r
40094,this will be interesting
44808,we should all just aim at him and bang!
27359,brainless team
52684,i had to wait for a clean shot
22757,normal shoot button
38931,gg heavys
20888,cap?
21743,oh cool it's the tier 8 TD
8208,sleep
51262,pop off
38982,lost
14227,spot
22499,srsly ur scared to go against a 1-shot strv? really dude?
37451,"ZLOJ_2 (AMX 50 100), не мешай стрелять! Уйди с линии огня по противнику!"
5734,русские есть
20486,faking artt
44105,I am spotted at B4!
2476,Im Spotted at H0!
10836,????
3778,wow team...
27215,can I get 8?
14298,enjoy your defeat
37902,then u will see how long u need to react
9483,бат їдь!
15085,gg
32097,all I can do is track ‘em
43807,mts not scouting killed it
8541,397
48421,Ups! Im Spotted at F0!
44871,kill the art and cap
10694,ugly campers
2255,Im Spotted at F6!
8839,oops sorry
38619,10.000 spot
31842,пнх
11180,*** idiots HTs
7171,gg :D
53371,fgg
15124,ding from pta
17988,74k games and still cant play lt
14280,e50m stop
9608,gg
39227,gg
19306,cap or search?
51911,Im Spotted at K3!
42889,enjoy
15054,yikes
46839,fuck you RNG
31011,lol
48080,3 shells left
25371,gg
44654,THX
46447,XXXXDDDDDDDDDDD
43232,heavies WAKE UP
13286,i think i can spot the su
4442,cs
35834,anyone else not able to see their currency or is it just a me thing?
15442,Засвет в квадрате H3!!!
3753,a
52732,2 cap
25980,Засвет в квадрате F9!!!
12594,TS 5 afk
43852,"sorry k2, blocking mission :("
4305,ok
6254,find that arty
36831,get in game u2
16003,Marchie - do you think the Pawlack is a meathead?
17603,go go go ogo go og og ogo go go gooo
21325,....
29168,any med?
34626,"там ПТ меня крыла, долбаебская хохлятская мразина"
1731,давай
7472,ты же п и дорка
26616,пападан6ие
40548,wait me die ?
1496,this game is ***
46564,KILL ALL
10040,no one coming
39496,i spot you shoot
45528,nice manipulated russia bullshit game - incredible
16422,lol..unbelievable
40714,nice
11435,ez win
32573,Im Spotted at F0!
27993,what a fucking dcog team
32862,я херею
46886,?
47840,be carfull mostly full hp
49283,get arty
13120,take the damn shot arty
9333,boring
8154,he is soooo bad at this game
7587,лт ти еблан ?
19360,Supertest tank
23280,fuk u lis
15733,xd
30722,fuck me
23275,GG
11816,no cap
33254,сука
5251,gg snipers
36200,let me one shot pls
14044,bot
14926,omg
53811,we should have win lake to def hill
47690,bz idiot
11462,hopefully u lose
3987,j?? persze
2278,move
52255,best game ever
28973,gg!!!
41320,haha
28010,where cc?
14608,hello team
19113,bo mnie zaraz rozjebie
44477,2 cap ez win
42855,oh. reported
26983,arty is out
5629,moron
33473,thx for def right side gg noobs pls kilyourself all
8025,(i)
43427,FUCK
1079,:)))
16526,pls spot
17024,afk team
40221,At least I killed one before I died though
45792,The Prog is the problem
27739,gj emils
39842,Spotted at K6
7422,ELC Spot please
24088,char here
13986,m8 just spot the arty. let lef kill him
36884,aww
4457,we got this chill
23437,Im Spotted at J0!
49534,this t95
35768,lol
35965,push kill 60 tp
12182,somua go moron
17967,yes
49943,he likes it
48100,gj meds more camp
43769,he pushed me in watter
7133,Im Spotted at B9!
40099,not one pen
46406,Im Spotted at E0!
38120,we were up 6-3... and then the merry group decided a tea party in the corner was good enough
41665,lol gold tanks
32668,only track
50651,just say where
43942,the fucking ebr was back
38387,kv
16952,Def passive ?
5081,fu ck l??we
27287,gj
38943,gg
13553,yeah HT going TD/LT pos
38941,Im Spotted at C3!
2563,gg
48748,lol its insane
17339,fck idiots debils team
42867,arty be careful
28667,please
25533,"by wrong, do you meand foolishness, or retardation? lol"
7666,lose
47333,I expected him in A0
31324,tiger noob
34780,вали их всех
3831,we win lol
25842,2 min
40501,emil
26524,а что там?
46836,fu.ck
26947,рогатка сын шлюхи
5673,defend
39264,GL gents
20743,no ?
52636,#ERROR!
50181,GJ
15551,why no help in cap?
27779,nvm
14581,как ты докачался до вафли?
13146,moin
39476,nice scorpion
20211,hes alone get him
51694,Засвет в квадрате E0!!!
40753,60tp you got your mission?
36621,так нехайф
51810,fucki you two retards
42985,"even putin and stalin were like, but i‘m worse than them"
12663,Obj.430 you play like a GOAT!!! whhy you push me??
47183,...
26838,gj
27584,guys?
54072,its dead
40044,gg
25142,"UDES, you need to move closer"
12444,gg
38317,gg
33075,dont shout
10846,and this day is ***
15111,mid report
6406,too many campers
30755,gresat job arty
5388,niiice
29788,i touched ur tank
33812,PATHETIC CSAMPER NOOB
18595,"please report T""* HTC4"
35077,lets leave it open
39296,gg
47426,you idiot
24881,красава
43352,go one there.wtf
2875,stop cap
41848,noew you will be dead
54131,öhm guys?!?!?!?
35721,gg
17804,стоишь как пт
37326,what a shot
12358,\]why are yall so scared
44044,Kann mir wer bei C2 zur Hand gehen!
8887,careful
49313,wtf was that t54 heavys problem
31991,peinlich
15345,gg
30273,bring em over the ridge if you can
49988,cap
47818,704
53660,heavies help
8335,nice
28471,jackson replay goes in enjoy the ban
12101,su
10018,:(
12515,"like i said, no clue"
43750,scorpion ty debilu jebany
47555,gg
15184,stfu moron
26662,good luck
14200,spot for u
9251,revenge meeeeeeeee
4361,ns
15542,no stres we lose faster man :DD
16539,what
14201,gj
52104,5 min
41460,no idea where he is going on his own ‘
9855,thx
54285,cry me a river
28233,srry
22920,Засвет в квадрате G3!!!
40512,385
27884,"arties, cap"
5329,well played char
40907,poolk pls
49884,fucking campers
1589,move!!!
36190,da
31946,sory
29412,pls carry
43173,fckg lag wot
24911,centurion spot
50428,use your tracks and help the SU
54171,go for i
28619,I wanna know where the LHMTV is
10450,i have mission
15702,sram na was
26211,"ппц, кто там у них такой зрячий"
19708,idiot
28116,e25 on the dield
27011,GG
1682,Im Spotted at H5!
11385,i'll guard the heavy up here!!
27446,sure :D
30158,go spot
5334,sorry
21441,f
48578,my bad
42832,lkoool
13878,K 7
46597,where
8476,i go spot
30673,and play smart
52038,but okay
42579,HELP ME WITH PUSH TIHIS E1000
24133,SU
9631,game over
38003,"artorius96 (LP-432), you are blocking my target!"
17496,we had 4 tanks more
50110,arty - lol
30168,Die Puma Community ist nun soweit auch den 2. Clan in Bollwerk und CW Sphären zu erheben und sucht noch fleißig interessierte Mitstreiter.
1295,gg
23984,do we know where the S1 is_
21923,))))))))))))))))))))))
45479,pls help me tehr
34858,move
48249,57 let them come around the corner
18754,strv
20846,goddamnit
34420,gg bots
1196,Im Spotted at G2!
31802,lol missed
19357,hope you lose with cap
20393,su what ?
42392,man
40738,type 64
41556,at least i‘m spotting
25675,Luck
36740,go emil
39535,gg
30210,Im Spotted at E4!
34404,gg idiot elc
38782,manti good team?
14824,that was a big positive
1374,f1
29041,nice job
48283,sry
51005,gj man
15316,gj wg with your mm
43548,amx m4 - wtf!!!
51194,nice
46208,T26 U FUCKING MORON SPOT MID
3790,3x SPG ...
